code,year,diag_age,rate,lower95,upper95,Race,Sex
pa,2008,All ages,12.095,10.583,13.764,Black,F
pa,2008,00-04,,,,Black,F
pa,2008,00,,,,Black,F
pa,2008,01-04,,,,Black,F
pa,2008,05-09,,,,Black,F
pa,2008,10-14,,,,Black,F
pa,2008,15-19,,,,Black,F
pa,2008,20-24,,,,Black,F
pa,2008,25-29,,,,Black,F
pa,2008,30-34,,,,Black,F
pa,2008,35-39,,,,Black,F
pa,2008,40-44,,,,Black,F
pa,2008,45-49,,,,Black,F
pa,2008,50-54,,,,Black,F
pa,2008,55-59,20.447,12.657,31.256,Black,F
pa,2008,60-64,47.804,33.298,66.484,Black,F
pa,2008,65-69,69.54,48.437,96.713,Black,F
pa,2008,70-74,77.267,51.747,110.969,Black,F
pa,2008,75-79,96.505,64.127,139.477,Black,F
pa,2008,80-84,108.947,69.805,162.105,Black,F
pa,2008,85+,122.984,80.337,180.2,Black,F
pa,2009,All ages,11.71,10.233,13.34,Black,F
pa,2009,00-04,,,,Black,F
pa,2009,00,,,,Black,F
pa,2009,01-04,,,,Black,F
pa,2009,05-09,,,,Black,F
pa,2009,10-14,,,,Black,F
pa,2009,15-19,,,,Black,F
pa,2009,20-24,,,,Black,F
pa,2009,25-29,,,,Black,F
pa,2009,30-34,,,,Black,F
pa,2009,35-39,,,,Black,F
pa,2009,40-44,,,,Black,F
pa,2009,45-49,,,,Black,F
pa,2009,50-54,15.038,9.054,23.484,Black,F
pa,2009,55-59,24.525,16.02,35.935,Black,F
pa,2009,60-64,21.378,12.454,34.229,Black,F
pa,2009,65-69,56.181,37.905,80.202,Black,F
pa,2009,70-74,77.783,52.48,111.04,Black,F
pa,2009,75-79,103.835,70.551,147.386,Black,F
pa,2009,80-84,124.544,82.759,180.001,Black,F
pa,2009,85+,124.461,82.703,179.881,Black,F
pa,2010,All ages,12.382,10.871,14.045,Black,F
pa,2010,00-04,,,,Black,F
pa,2010,00,,,,Black,F
pa,2010,01-04,,,,Black,F
pa,2010,05-09,,,,Black,F
pa,2010,10-14,,,,Black,F
pa,2010,15-19,,,,Black,F
pa,2010,20-24,,,,Black,F
pa,2010,25-29,,,,Black,F
pa,2010,30-34,,,,Black,F
pa,2010,35-39,,,,Black,F
pa,2010,40-44,,,,Black,F
pa,2010,45-49,,,,Black,F
pa,2010,50-54,15.458,9.442,23.873,Black,F
pa,2010,55-59,18.358,11.213,28.352,Black,F
pa,2010,60-64,42.974,30.258,59.234,Black,F
pa,2010,65-69,51.64,34.584,74.164,Black,F
pa,2010,70-74,83.209,57.277,116.857,Black,F
pa,2010,75-79,109.21,75.175,153.372,Black,F
pa,2010,80-84,101.5,64.343,152.301,Black,F
pa,2010,85+,140.199,96.506,196.891,Black,F
pa,2011,All ages,12.056,10.576,13.686,Black,F
pa,2011,00-04,,,,Black,F
pa,2011,00,,,,Black,F
pa,2011,01-04,,,,Black,F
pa,2011,05-09,,,,Black,F
pa,2011,10-14,,,,Black,F
pa,2011,15-19,,,,Black,F
pa,2011,20-24,,,,Black,F
pa,2011,25-29,,,,Black,F
pa,2011,30-34,,,,Black,F
pa,2011,35-39,,,,Black,F
pa,2011,40-44,,,,Black,F
pa,2011,45-49,,,,Black,F
pa,2011,50-54,,,,Black,F
pa,2011,55-59,18.753,11.608,28.666,Black,F
pa,2011,60-64,35.688,24.566,50.119,Black,F
pa,2011,65-69,61.157,42.834,84.667,Black,F
pa,2011,70-74,65.634,43.253,95.495,Black,F
pa,2011,75-79,83.879,54.793,122.902,Black,F
pa,2011,80-84,135.899,92.337,192.898,Black,F
pa,2011,85+,127.034,86.313,180.314,Black,F
pa,2012,All ages,14.181,12.582,15.927,Black,F
pa,2012,00-04,,,,Black,F
pa,2012,00,,,,Black,F
pa,2012,01-04,,,,Black,F
pa,2012,05-09,,,,Black,F
pa,2012,10-14,,,,Black,F
pa,2012,15-19,,,,Black,F
pa,2012,20-24,,,,Black,F
pa,2012,25-29,,,,Black,F
pa,2012,30-34,,,,Black,F
pa,2012,35-39,,,,Black,F
pa,2012,40-44,,,,Black,F
pa,2012,45-49,,,,Black,F
pa,2012,50-54,,,,Black,F
pa,2012,55-59,28.46,19.59,39.968,Black,F
pa,2012,60-64,41.905,29.937,57.062,Black,F
pa,2012,65-69,71.51,52.354,95.384,Black,F
pa,2012,70-74,69.355,46.793,99.008,Black,F
pa,2012,75-79,119.463,84.539,163.972,Black,F
pa,2012,80-84,126.566,84.763,181.769,Black,F
pa,2012,85+,157.897,112.804,215.011,Black,F
pa,2013,All ages,12.337,10.858,13.961,Black,F
pa,2013,00-04,,,,Black,F
pa,2013,00,,,,Black,F
pa,2013,01-04,,,,Black,F
pa,2013,05-09,,,,Black,F
pa,2013,10-14,,,,Black,F
pa,2013,15-19,,,,Black,F
pa,2013,20-24,,,,Black,F
pa,2013,25-29,,,,Black,F
pa,2013,30-34,,,,Black,F
pa,2013,35-39,,,,Black,F
pa,2013,40-44,,,,Black,F
pa,2013,45-49,,,,Black,F
pa,2013,50-54,23.064,15.671,32.738,Black,F
pa,2013,55-59,22.679,14.946,32.997,Black,F
pa,2013,60-64,34.749,24.065,48.559,Black,F
pa,2013,65-69,46.151,31.568,65.152,Black,F
pa,2013,70-74,75.896,52.864,105.552,Black,F
pa,2013,75-79,107.61,74.954,149.659,Black,F
pa,2013,80-84,94.154,59.006,142.55,Black,F
pa,2013,85+,84.14,52.73,127.388,Black,F
pa,2014,All ages,12.567,11.083,14.194,Black,F
pa,2014,00-04,,,,Black,F
pa,2014,00,,,,Black,F
pa,2014,01-04,,,,Black,F
pa,2014,05-09,,,,Black,F
pa,2014,10-14,,,,Black,F
pa,2014,15-19,,,,Black,F
pa,2014,20-24,,,,Black,F
pa,2014,25-29,,,,Black,F
pa,2014,30-34,,,,Black,F
pa,2014,35-39,,,,Black,F
pa,2014,40-44,,,,Black,F
pa,2014,45-49,,,,Black,F
pa,2014,50-54,11.777,6.732,19.126,Black,F
pa,2014,55-59,29.388,20.583,40.685,Black,F
pa,2014,60-64,36.704,25.843,50.592,Black,F
pa,2014,65-69,48.074,33.67,66.554,Black,F
pa,2014,70-74,61.807,41.701,88.234,Black,F
pa,2014,75-79,74.611,48.284,110.141,Black,F
pa,2014,80-84,108.896,71.134,159.558,Black,F
pa,2014,85+,133.914,93.791,185.393,Black,F
pa,2015,All ages,13.383,11.861,15.046,Black,F
pa,2015,00-04,,,,Black,F
pa,2015,00,,,,Black,F
pa,2015,01-04,,,,Black,F
pa,2015,05-09,,,,Black,F
pa,2015,10-14,,,,Black,F
pa,2015,15-19,,,,Black,F
pa,2015,20-24,,,,Black,F
pa,2015,25-29,,,,Black,F
pa,2015,30-34,,,,Black,F
pa,2015,35-39,,,,Black,F
pa,2015,40-44,,,,Black,F
pa,2015,45-49,,,,Black,F
pa,2015,50-54,13.869,8.35,21.658,Black,F
pa,2015,55-59,31.135,22.14,42.563,Black,F
pa,2015,60-64,47.292,34.987,62.523,Black,F
pa,2015,65-69,56.948,41.693,75.961,Black,F
pa,2015,70-74,46.908,30.055,69.795,Black,F
pa,2015,75-79,120.891,87.128,163.41,Black,F
pa,2015,80-84,102.199,66.138,150.866,Black,F
pa,2015,85+,75.848,46.951,115.942,Black,F
pa,2016,All ages,13.866,12.326,15.545,Black,F
pa,2016,00-04,,,,Black,F
pa,2016,00,,,,Black,F
pa,2016,01-04,,,,Black,F
pa,2016,05-09,,,,Black,F
pa,2016,10-14,,,,Black,F
pa,2016,15-19,,,,Black,F
pa,2016,20-24,,,,Black,F
pa,2016,25-29,,,,Black,F
pa,2016,30-34,,,,Black,F
pa,2016,35-39,,,,Black,F
pa,2016,40-44,,,,Black,F
pa,2016,45-49,,,,Black,F
pa,2016,50-54,17.511,11.22,26.055,Black,F
pa,2016,55-59,28.29,19.814,39.165,Black,F
pa,2016,60-64,41.276,29.991,55.411,Black,F
pa,2016,65-69,59.958,44.779,78.626,Black,F
pa,2016,70-74,61.606,42.407,86.518,Black,F
pa,2016,75-79,85.977,58.417,122.038,Black,F
pa,2016,80-84,83.241,51.527,127.242,Black,F
pa,2016,85+,102.213,68.454,146.796,Black,F
res,1975-2016,All ages,40.752,40.263,41.246,Black,F
res,1975-2016,00-04,0.323,0.188,0.517,Black,F
res,1975-2016,00,,,,Black,F
res,1975-2016,01-04,,,,Black,F
res,1975-2016,05-09,,,,Black,F
res,1975-2016,10-14,,,,Black,F
res,1975-2016,15-19,,,,Black,F
res,1975-2016,20-24,0.318,0.185,0.509,Black,F
res,1975-2016,25-29,0.615,0.426,0.859,Black,F
res,1975-2016,30-34,1.994,1.634,2.41,Black,F
res,1975-2016,35-39,6.053,5.387,6.778,Black,F
res,1975-2016,40-44,17.46,16.261,18.725,Black,F
res,1975-2016,45-49,41.052,39.076,43.102,Black,F
res,1975-2016,50-54,75.927,73.037,78.902,Black,F
res,1975-2016,55-59,117.794,113.849,121.842,Black,F
res,1975-2016,60-64,168.522,163.26,173.909,Black,F
res,1975-2016,65-69,226.631,219.793,233.627,Black,F
res,1975-2016,70-74,265.457,256.901,274.225,Black,F
res,1975-2016,75-79,275.667,265.587,286.031,Black,F
res,1975-2016,80-84,270.571,258.285,283.29,Black,F
res,1975-2016,85+,208.971,197.803,220.606,Black,F
res,2000-2016,All ages,46.168,45.431,46.915,Black,F
res,2000-2016,00-04,,,,Black,F
res,2000-2016,00,,,,Black,F
res,2000-2016,01-04,,,,Black,F
res,2000-2016,05-09,,,,Black,F
res,2000-2016,10-14,,,,Black,F
res,2000-2016,15-19,,,,Black,F
res,2000-2016,20-24,,,,Black,F
res,2000-2016,25-29,,,,Black,F
res,2000-2016,30-34,1.506,1.06,2.075,Black,F
res,2000-2016,35-39,4.039,3.283,4.917,Black,F
res,2000-2016,40-44,12.361,10.998,13.848,Black,F
res,2000-2016,45-49,34.936,32.54,37.461,Black,F
res,2000-2016,50-54,66.78,63.285,70.417,Black,F
res,2000-2016,55-59,111.09,106.114,116.239,Black,F
res,2000-2016,60-64,161.292,154.418,168.393,Black,F
res,2000-2016,65-69,243.653,233.766,253.85,Black,F
res,2000-2016,70-74,303.572,290.652,316.918,Black,F
res,2000-2016,75-79,351.528,335.571,368.049,Black,F
res,2000-2016,80-84,338.121,319.735,357.288,Black,F
res,2000-2016,85+,251.738,235.85,268.414,Black,F
res,1992-2016,All ages,44.8,44.183,45.425,Black,F
res,1992-2016,00-04,,,,Black,F
res,1992-2016,00,,,,Black,F
res,1992-2016,01-04,,,,Black,F
res,1992-2016,05-09,,,,Black,F
res,1992-2016,10-14,,,,Black,F
res,1992-2016,15-19,,,,Black,F
res,1992-2016,20-24,,,,Black,F
res,1992-2016,25-29,0.594,0.368,0.908,Black,F
res,1992-2016,30-34,1.758,1.351,2.249,Black,F
res,1992-2016,35-39,5.455,4.713,6.282,Black,F
res,1992-2016,40-44,14.478,13.219,15.824,Black,F
res,1992-2016,45-49,37.256,35.107,39.503,Black,F
res,1992-2016,50-54,70.21,67.024,73.508,Black,F
res,1992-2016,55-59,115.333,110.786,120.018,Black,F
res,1992-2016,60-64,170.262,163.995,176.708,Black,F
res,1992-2016,65-69,250.484,241.809,259.39,Black,F
res,1992-2016,70-74,301.193,290.247,312.446,Black,F
res,1992-2016,75-79,327.639,314.582,341.098,Black,F
res,1992-2016,80-84,312.364,297.154,328.149,Black,F
res,1992-2016,85+,238.612,225.094,252.73,Black,F
res,1990-2016,All ages,44.623,44.025,45.228,Black,F
res,1990-2016,00-04,,,,Black,F
res,1990-2016,00,,,,Black,F
res,1990-2016,01-04,,,,Black,F
res,1990-2016,05-09,,,,Black,F
res,1990-2016,10-14,,,,Black,F
res,1990-2016,15-19,,,,Black,F
res,1990-2016,20-24,,,,Black,F
res,1990-2016,25-29,0.579,0.363,0.877,Black,F
res,1990-2016,30-34,1.871,1.464,2.357,Black,F
res,1990-2016,35-39,5.777,5.035,6.597,Black,F
res,1990-2016,40-44,14.856,13.615,16.179,Black,F
res,1990-2016,45-49,37.477,35.367,39.68,Black,F
res,1990-2016,50-54,71.63,68.474,74.893,Black,F
res,1990-2016,55-59,116.808,112.326,121.422,Black,F
res,1990-2016,60-64,171.903,165.763,178.212,Black,F
res,1990-2016,65-69,252.959,244.502,261.634,Black,F
res,1990-2016,70-74,301.403,290.787,312.308,Black,F
res,1990-2016,75-79,320.247,307.731,333.142,Black,F
res,1990-2016,80-84,306.491,291.814,321.716,Black,F
res,1990-2016,85+,232.737,219.689,246.357,Black,F
res,2007-2016,All ages,46.925,45.979,47.885,Black,F
res,2007-2016,00-04,,,,Black,F
res,2007-2016,00,,,,Black,F
res,2007-2016,01-04,,,,Black,F
res,2007-2016,05-09,,,,Black,F
res,2007-2016,10-14,,,,Black,F
res,2007-2016,15-19,,,,Black,F
res,2007-2016,20-24,,,,Black,F
res,2007-2016,25-29,,,,Black,F
res,2007-2016,30-34,1.45,0.897,2.216,Black,F
res,2007-2016,35-39,2.967,2.147,3.997,Black,F
res,2007-2016,40-44,8.562,7.116,10.216,Black,F
res,2007-2016,45-49,30.734,27.884,33.796,Black,F
res,2007-2016,50-54,63.056,58.823,67.512,Black,F
res,2007-2016,55-59,105.821,99.932,111.966,Black,F
res,2007-2016,60-64,150.924,143.02,159.151,Black,F
res,2007-2016,65-69,230.084,218.502,242.12,Black,F
res,2007-2016,70-74,303.141,287.03,319.92,Black,F
res,2007-2016,75-79,346.423,326.251,367.516,Black,F
res,2007-2016,80-84,339.283,315.99,363.838,Black,F
res,2007-2016,85+,262.194,242.363,283.216,Black,F
res,2012-2016,All ages,47.2,45.884,48.545,Black,F
res,2012-2016,00-04,,,,Black,F
res,2012-2016,00,,,,Black,F
res,2012-2016,01-04,,,,Black,F
res,2012-2016,05-09,,,,Black,F
res,2012-2016,10-14,,,,Black,F
res,2012-2016,15-19,,,,Black,F
res,2012-2016,20-24,,,,Black,F
res,2012-2016,25-29,,,,Black,F
res,2012-2016,30-34,,,,Black,F
res,2012-2016,35-39,3.207,2.033,4.812,Black,F
res,2012-2016,40-44,6.454,4.742,8.583,Black,F
res,2012-2016,45-49,20.831,17.579,24.511,Black,F
res,2012-2016,50-54,58.026,52.43,64.056,Black,F
res,2012-2016,55-59,106.554,98.519,115.07,Black,F
res,2012-2016,60-64,145.345,135.012,156.259,Black,F
res,2012-2016,65-69,216.725,202.1,232.13,Black,F
res,2012-2016,70-74,293.439,272.278,315.808,Black,F
res,2012-2016,75-79,341.558,314.23,370.626,Black,F
res,2012-2016,80-84,347.949,315.351,383.003,Black,F
res,2012-2016,85+,252.191,226.056,280.518,Black,F
res,1975,All ages,18.105,15.57,20.935,Black,F
res,1975,00-04,,,,Black,F
res,1975,00,,,,Black,F
res,1975,01-04,,,,Black,F
res,1975,05-09,,,,Black,F
res,1975,10-14,,,,Black,F
res,1975,15-19,,,,Black,F
res,1975,20-24,,,,Black,F
res,1975,25-29,,,,Black,F
res,1975,30-34,,,,Black,F
res,1975,35-39,,,,Black,F
res,1975,40-44,41.403,25.629,63.289,Black,F
res,1975,45-49,46.311,29.357,69.49,Black,F
res,1975,50-54,58.859,39.112,85.068,Black,F
res,1975,55-59,53.04,32.832,81.077,Black,F
res,1975,60-64,87.505,58.603,125.672,Black,F
res,1975,65-69,88.404,56.04,132.649,Black,F
res,1975,70-74,,,,Black,F
res,1975,75-79,,,,Black,F
res,1975,80-84,,,,Black,F
res,1975,85+,,,,Black,F
res,1976,All ages,21.117,18.394,24.128,Black,F
res,1976,00-04,,,,Black,F
res,1976,00,,,,Black,F
res,1976,01-04,,,,Black,F
res,1976,05-09,,,,Black,F
res,1976,10-14,,,,Black,F
res,1976,15-19,,,,Black,F
res,1976,20-24,,,,Black,F
res,1976,25-29,,,,Black,F
res,1976,30-34,,,,Black,F
res,1976,35-39,,,,Black,F
res,1976,40-44,37.378,22.504,58.37,Black,F
res,1976,45-49,57.022,37.891,82.412,Black,F
res,1976,50-54,64.664,43.936,91.786,Black,F
res,1976,55-59,98.082,70.072,133.561,Black,F
res,1976,60-64,99.982,69.241,139.715,Black,F
res,1976,65-69,99.032,65.263,144.086,Black,F
res,1976,70-74,101.425,61.065,158.388,Black,F
res,1976,75-79,,,,Black,F
res,1976,80-84,,,,Black,F
res,1976,85+,,,,Black,F
res,1977,All ages,24.807,21.878,28.019,Black,F
res,1977,00-04,,,,Black,F
res,1977,00,,,,Black,F
res,1977,01-04,,,,Black,F
res,1977,05-09,,,,Black,F
res,1977,10-14,,,,Black,F
res,1977,15-19,,,,Black,F
res,1977,20-24,,,,Black,F
res,1977,25-29,,,,Black,F
res,1977,30-34,,,,Black,F
res,1977,35-39,,,,Black,F
res,1977,40-44,,,,Black,F
res,1977,45-49,63.336,43.034,89.901,Black,F
res,1977,50-54,89.641,64.874,120.746,Black,F
res,1977,55-59,71.408,48.179,101.94,Black,F
res,1977,60-64,105.96,74.605,146.051,Black,F
res,1977,65-69,105.705,71.318,150.9,Black,F
res,1977,70-74,173.266,119.992,242.122,Black,F
res,1977,75-79,,,,Black,F
res,1977,80-84,,,,Black,F
res,1977,85+,,,,Black,F
res,1978,All ages,23.139,20.343,26.212,Black,F
res,1978,00-04,,,,Black,F
res,1978,00,,,,Black,F
res,1978,01-04,,,,Black,F
res,1978,05-09,,,,Black,F
res,1978,10-14,,,,Black,F
res,1978,15-19,,,,Black,F
res,1978,20-24,,,,Black,F
res,1978,25-29,,,,Black,F
res,1978,30-34,,,,Black,F
res,1978,35-39,,,,Black,F
res,1978,40-44,,,,Black,F
res,1978,45-49,52.668,34.404,77.171,Black,F
res,1978,50-54,75.133,52.622,104.016,Black,F
res,1978,55-59,113.052,83.636,149.46,Black,F
res,1978,60-64,94.631,65.535,132.237,Black,F
res,1978,65-69,87.272,57.009,127.873,Black,F
res,1978,70-74,112.212,71.132,168.372,Black,F
res,1978,75-79,,,,Black,F
res,1978,80-84,,,,Black,F
res,1978,85+,,,,Black,F
res,1979,All ages,26.133,23.192,29.344,Black,F
res,1979,00-04,,,,Black,F
res,1979,00,,,,Black,F
res,1979,01-04,,,,Black,F
res,1979,05-09,,,,Black,F
res,1979,10-14,,,,Black,F
res,1979,15-19,,,,Black,F
res,1979,20-24,,,,Black,F
res,1979,25-29,,,,Black,F
res,1979,30-34,,,,Black,F
res,1979,35-39,,,,Black,F
res,1979,40-44,,,,Black,F
res,1979,45-49,62.586,42.524,88.836,Black,F
res,1979,50-54,101.601,75.165,134.322,Black,F
res,1979,55-59,118.462,88.736,154.952,Black,F
res,1979,60-64,99.932,70.362,137.744,Black,F
res,1979,65-69,118.022,83.099,162.678,Black,F
res,1979,70-74,130.951,87.016,189.261,Black,F
res,1979,75-79,,,,Black,F
res,1979,80-84,,,,Black,F
res,1979,85+,,,,Black,F
res,1980,All ages,28.684,25.645,31.983,Black,F
res,1980,00-04,,,,Black,F
res,1980,00,,,,Black,F
res,1980,01-04,,,,Black,F
res,1980,05-09,,,,Black,F
res,1980,10-14,,,,Black,F
res,1980,15-19,,,,Black,F
res,1980,20-24,,,,Black,F
res,1980,25-29,,,,Black,F
res,1980,30-34,,,,Black,F
res,1980,35-39,,,,Black,F
res,1980,40-44,,,,Black,F
res,1980,45-49,52.757,34.462,77.301,Black,F
res,1980,50-54,110.02,82.65,143.552,Black,F
res,1980,55-59,120.221,90.567,156.484,Black,F
res,1980,60-64,163.74,125.538,209.907,Black,F
res,1980,65-69,127.282,91.34,172.672,Black,F
res,1980,70-74,156.831,109.239,218.114,Black,F
res,1980,75-79,143.97,90.225,217.972,Black,F
res,1980,80-84,,,,Black,F
res,1980,85+,,,,Black,F
res,1981,All ages,28.097,25.111,31.339,Black,F
res,1981,00-04,,,,Black,F
res,1981,00,,,,Black,F
res,1981,01-04,,,,Black,F
res,1981,05-09,,,,Black,F
res,1981,10-14,,,,Black,F
res,1981,15-19,,,,Black,F
res,1981,20-24,,,,Black,F
res,1981,25-29,,,,Black,F
res,1981,30-34,,,,Black,F
res,1981,35-39,,,,Black,F
res,1981,40-44,,,,Black,F
res,1981,45-49,60.491,40.813,86.355,Black,F
res,1981,50-54,80.056,56.928,109.439,Black,F
res,1981,55-59,109.123,80.993,143.865,Black,F
res,1981,60-64,151.389,114.956,195.705,Black,F
res,1981,65-69,151.465,112.42,199.687,Black,F
res,1981,70-74,124.629,83.466,178.989,Black,F
res,1981,75-79,156.358,101.186,230.815,Black,F
res,1981,80-84,,,,Black,F
res,1981,85+,,,,Black,F
res,1982,All ages,26.777,23.884,29.925,Black,F
res,1982,00-04,,,,Black,F
res,1982,00,,,,Black,F
res,1982,01-04,,,,Black,F
res,1982,05-09,,,,Black,F
res,1982,10-14,,,,Black,F
res,1982,15-19,,,,Black,F
res,1982,20-24,,,,Black,F
res,1982,25-29,,,,Black,F
res,1982,30-34,,,,Black,F
res,1982,35-39,,,,Black,F
res,1982,40-44,,,,Black,F
res,1982,45-49,59.93,40.435,85.554,Black,F
res,1982,50-54,89.099,64.481,120.016,Black,F
res,1982,55-59,87.596,62.58,119.281,Black,F
res,1982,60-64,164.83,126.939,210.484,Black,F
res,1982,65-69,139.338,102.38,185.29,Black,F
res,1982,70-74,147.862,103.561,204.704,Black,F
res,1982,75-79,107.476,63.697,169.858,Black,F
res,1982,80-84,,,,Black,F
res,1982,85+,,,,Black,F
res,1983,All ages,30.072,27.025,33.369,Black,F
res,1983,00-04,,,,Black,F
res,1983,00,,,,Black,F
res,1983,01-04,,,,Black,F
res,1983,05-09,,,,Black,F
res,1983,10-14,,,,Black,F
res,1983,15-19,,,,Black,F
res,1983,20-24,,,,Black,F
res,1983,25-29,,,,Black,F
res,1983,30-34,,,,Black,F
res,1983,35-39,,,,Black,F
res,1983,40-44,26.972,15.712,43.184,Black,F
res,1983,45-49,48.6,31.452,71.744,Black,F
res,1983,50-54,79.603,56.332,109.261,Black,F
res,1983,55-59,125.08,94.734,162.055,Black,F
res,1983,60-64,159.316,122.423,203.835,Black,F
res,1983,65-69,165.486,125.337,214.406,Black,F
res,1983,70-74,145.606,102.52,200.699,Black,F
res,1983,75-79,159.881,106.24,231.073,Black,F
res,1983,80-84,,,,Black,F
res,1983,85+,,,,Black,F
res,1984,All ages,35.016,31.751,38.526,Black,F
res,1984,00-04,,,,Black,F
res,1984,00,,,,Black,F
res,1984,01-04,,,,Black,F
res,1984,05-09,,,,Black,F
res,1984,10-14,,,,Black,F
res,1984,15-19,,,,Black,F
res,1984,20-24,,,,Black,F
res,1984,25-29,,,,Black,F
res,1984,30-34,,,,Black,F
res,1984,35-39,,,,Black,F
res,1984,40-44,36.36,23.296,54.1,Black,F
res,1984,45-49,82.649,60.053,110.953,Black,F
res,1984,50-54,94.893,69.215,126.974,Black,F
res,1984,55-59,177.838,141.229,221.037,Black,F
res,1984,60-64,175.917,137.392,221.895,Black,F
res,1984,65-69,176.779,135.536,226.623,Black,F
res,1984,70-74,163.089,118.028,219.68,Black,F
res,1984,75-79,114.93,71.143,175.683,Black,F
res,1984,80-84,,,,Black,F
res,1984,85+,,,,Black,F
res,1985,All ages,35.313,32.069,38.797,Black,F
res,1985,00-04,,,,Black,F
res,1985,00,,,,Black,F
res,1985,01-04,,,,Black,F
res,1985,05-09,,,,Black,F
res,1985,10-14,,,,Black,F
res,1985,15-19,,,,Black,F
res,1985,20-24,,,,Black,F
res,1985,25-29,,,,Black,F
res,1985,30-34,,,,Black,F
res,1985,35-39,,,,Black,F
res,1985,40-44,33.168,21.026,49.769,Black,F
res,1985,45-49,45.299,29.315,66.87,Black,F
res,1985,50-54,107.206,79.822,140.956,Black,F
res,1985,55-59,151.127,117.586,191.261,Black,F
res,1985,60-64,208.137,166.482,257.047,Black,F
res,1985,65-69,159.409,120.735,206.533,Black,F
res,1985,70-74,179.975,133.147,237.937,Black,F
res,1985,75-79,204.51,145.426,279.571,Black,F
res,1985,80-84,,,,Black,F
res,1985,85+,,,,Black,F
res,1986,All ages,36.587,33.316,40.092,Black,F
res,1986,00-04,,,,Black,F
res,1986,00,,,,Black,F
res,1986,01-04,,,,Black,F
res,1986,05-09,,,,Black,F
res,1986,10-14,,,,Black,F
res,1986,15-19,,,,Black,F
res,1986,20-24,,,,Black,F
res,1986,25-29,,,,Black,F
res,1986,30-34,,,,Black,F
res,1986,35-39,,,,Black,F
res,1986,40-44,31.999,20.284,48.014,Black,F
res,1986,45-49,78.877,57.533,105.543,Black,F
res,1986,50-54,87.829,63.3,118.72,Black,F
res,1986,55-59,155.042,121.089,195.565,Black,F
res,1986,60-64,164.297,127.833,207.929,Black,F
res,1986,65-69,194.398,151.826,245.207,Black,F
res,1986,70-74,257.778,201.695,324.629,Black,F
res,1986,75-79,166.18,114.391,233.378,Black,F
res,1986,80-84,151.353,88.169,242.331,Black,F
res,1986,85+,,,,Black,F
res,1987,All ages,33.704,30.6,37.037,Black,F
res,1987,00-04,,,,Black,F
res,1987,00,,,,Black,F
res,1987,01-04,,,,Black,F
res,1987,05-09,,,,Black,F
res,1987,10-14,,,,Black,F
res,1987,15-19,,,,Black,F
res,1987,20-24,,,,Black,F
res,1987,25-29,,,,Black,F
res,1987,30-34,,,,Black,F
res,1987,35-39,,,,Black,F
res,1987,40-44,23.311,13.816,36.842,Black,F
res,1987,45-49,35.213,21.797,53.827,Black,F
res,1987,50-54,116.13,87.723,150.804,Black,F
res,1987,55-59,141.677,109.343,180.579,Black,F
res,1987,60-64,192.791,153.333,239.305,Black,F
res,1987,65-69,176.858,136.782,225.007,Black,F
res,1987,70-74,203.645,154.636,263.258,Black,F
res,1987,75-79,125.337,81.875,183.648,Black,F
res,1987,80-84,136.321,77.919,221.377,Black,F
res,1987,85+,,,,Black,F
res,1988,All ages,37.953,34.686,41.445,Black,F
res,1988,00-04,,,,Black,F
res,1988,00,,,,Black,F
res,1988,01-04,,,,Black,F
res,1988,05-09,,,,Black,F
res,1988,10-14,,,,Black,F
res,1988,15-19,,,,Black,F
res,1988,20-24,,,,Black,F
res,1988,25-29,,,,Black,F
res,1988,30-34,,,,Black,F
res,1988,35-39,,,,Black,F
res,1988,40-44,20.697,12.057,33.138,Black,F
res,1988,45-49,46.785,31.332,67.191,Black,F
res,1988,50-54,107.573,80.579,140.708,Black,F
res,1988,55-59,125.294,94.896,162.333,Black,F
res,1988,60-64,240.514,196.315,291.693,Black,F
res,1988,65-69,220.034,175.507,272.416,Black,F
res,1988,70-74,210.927,161.342,270.944,Black,F
res,1988,75-79,176.531,124.924,242.302,Black,F
res,1988,80-84,203.649,131.791,300.627,Black,F
res,1988,85+,,,,Black,F
res,1989,All ages,39.752,36.439,43.285,Black,F
res,1989,00-04,,,,Black,F
res,1989,00,,,,Black,F
res,1989,01-04,,,,Black,F
res,1989,05-09,,,,Black,F
res,1989,10-14,,,,Black,F
res,1989,15-19,,,,Black,F
res,1989,20-24,,,,Black,F
res,1989,25-29,,,,Black,F
res,1989,30-34,,,,Black,F
res,1989,35-39,,,,Black,F
res,1989,40-44,22.628,13.822,34.947,Black,F
res,1989,45-49,40.634,26.543,59.538,Black,F
res,1989,50-54,114.961,87.295,148.613,Black,F
res,1989,55-59,153.024,119.062,193.662,Black,F
res,1989,60-64,216.118,174.435,264.759,Black,F
res,1989,65-69,253.664,206.166,308.827,Black,F
res,1989,70-74,217.421,167.441,277.642,Black,F
res,1989,75-79,224.306,166.484,295.719,Black,F
res,1989,80-84,179.758,113.951,269.725,Black,F
res,1989,85+,,,,Black,F
res,1990,All ages,40.888,37.565,44.426,Black,F
res,1990,00-04,,,,Black,F
res,1990,00,,,,Black,F
res,1990,01-04,,,,Black,F
res,1990,05-09,,,,Black,F
res,1990,10-14,,,,Black,F
res,1990,15-19,,,,Black,F
res,1990,20-24,,,,Black,F
res,1990,25-29,,,,Black,F
res,1990,30-34,,,,Black,F
res,1990,35-39,,,,Black,F
