site,period,diag_age,rate,lower95,upper95,race,gender
0,1993,All ages,293.103,284.405,301.999,Black,F
0,1993,00-04,12.987,7.697,20.525,Black,F
0,1993,00,,,,Black,F
0,1993,01-04,,,,Black,F
0,1993,05-09,,,,Black,F
0,1993,10-14,,,,Black,F
0,1993,15-19,18.585,11.352,28.703,Black,F
0,1993,20-24,25.845,17.561,36.685,Black,F
0,1993,25-29,47.678,36.637,61.001,Black,F
0,1993,30-34,87.789,72.845,104.896,Black,F
0,1993,35-39,149.517,129.166,172.165,Black,F
0,1993,40-44,255.534,226.375,287.406,Black,F
0,1993,45-49,459.936,413.833,509.771,Black,F
0,1993,50-54,612.77,551.265,679.261,Black,F
0,1993,55-59,837.343,756.793,924.133,Black,F
0,1993,60-64,1071.271,975.7,1173.673,Black,F
0,1993,65-69,1304.622,1194.677,1421.963,Black,F
0,1993,70-74,1489.821,1359.902,1628.804,Black,F
0,1993,75-79,1754.678,1591.237,1930.35,Black,F
0,1993,80-84,1818.89,1612.061,2044.898,Black,F
0,1993,85+,2021.666,1785.563,2280.305,Black,F
0,1994,All ages,298.423,289.745,307.294,Black,F
0,1994,00-04,15.878,9.951,24.04,Black,F
0,1994,00,,,,Black,F
0,1994,01-04,16.843,10.141,26.302,Black,F
0,1994,05-09,,,,Black,F
0,1994,10-14,15.381,9.116,24.308,Black,F
0,1994,15-19,16.336,9.682,25.818,Black,F
0,1994,20-24,35.713,25.846,48.105,Black,F
0,1994,25-29,42.541,32.135,55.242,Black,F
0,1994,30-34,88.352,73.486,105.341,Black,F
0,1994,35-39,143.345,123.687,165.241,Black,F
0,1994,40-44,279.915,249.807,312.652,Black,F
